S002VS,S003,S007,S017,S018,S020,C006,E069_06,E069_07,E069_17,G006,A009
5,840,8400521187,0.820066,0.800641,2006,6,3,3,3,3,1
5,840,8400521188,0.550044,0.800641,2006,3,2,4,2,2,2
5,840,8400521189,0.940075,0.800641,2006,8,3,3,3,1,3
5,840,8400521190,0.980078,0.800641,2006,4,2,3,3,1,3
5,840,8400521191,1.920154,0.800641,2006,6,3,2,3,1,2
5,840,8400521192,0.920074,0.800641,2006,2,4,4,4,1,3
5,840,8400521193,0.170014,0.800641,2006,5,3,2,2,1,3
5,840,8400521194,0.680054,0.800641,2006,7,1,3,2,1,2
5,840,8400521195,0.910073,0.800641,2006,10,1,3,2,1,1
5,840,8400521196,0.88007,0.800641,2006,7,2,4,2,1,2
5,840,8400521197,1.320106,0.800641,2006,6,2,3,3,1,1
5,840,8400521198,0.570046,0.800641,2006,-5,-5,-5,-5,-5,1
5,840,8400521199,0.570046,0.800641,2006,3,3,3,3,2,2
5,840,8400521200,0.410033,0.800641,2006,5,1,4,3,2,3
5,840,8400521201,0.400032,0.800641,2006,6,2,2,2,1,2
5,840,8400521202,1.100088,0.800641,2006,8,3,4,4,4,2
5,840,8400521203,0.690055,0.800641,2006,2,2,3,3,2,2
5,840,8400521204,0.780062,0.800641,2006,7,3,4,3,1,3
5,840,8400521205,0.830066,0.800641,2006,5,2,3,3,1,3
5,840,8400521206,1.13009,0.800641,2006,7,3,3,2,1,1
5,840,8400521207,0.780062,0.800641,2006,7,3,3,3,3,2
5,840,8400521208,0.970078,0.800641,2006,7,3,3,3,3,2
5,840,8400521209,0.350028,0.800641,2006,3,4,4,4,1,2
5,840,8400521210,0.450036,0.800641,2006,10,1,2,2,1,3
5,840,8400521211,0.740059,0.800641,2006,8,2,3,2,2,1
5,840,8400521212,2.960237,0.800641,2006,5,2,2,1,1,2
5,840,8400521213,0.800064,0.800641,2006,8,2,3,2,1,1
5,840,8400521214,0.610049,0.800641,2006,7,2,3,2,2,2
5,840,8400521215,1.210097,0.800641,2006,5,2,4,2,1,1
5,840,8400521216,0.810065,0.800641,2006,10,1,4,2,1,2
5,840,8400521217,0.820066,0.800641,2006,5,2,3,2,1,2
5,840,8400521218,0.780062,0.800641,2006,2,1,1,2,3,2
5,840,8400521219,1.330106,0.800641,2006,2,2,3,2,1,1
5,840,8400521220,0.650052,0.800641,2006,8,1,4,3,2,1
5,840,8400521221,0.75006,0.800641,2006,9,2,4,2,1,1
5,840,8400521222,2.600208,0.800641,2006,4,1,3,1,1,3
5,840,8400521223,0.50004,0.800641,2006,10,2,2,2,1,1
5,840,8400521224,0.960077,0.800641,2006,-2,3,3,3,3,2
5,840,8400521225,1.430115,0.800641,2006,10,4,4,4,1,1
5,840,8400521226,1.730139,0.800641,2006,8,1,3,1,1,1
5,840,8400521227,1.590127,0.800641,2006,6,2,2,3,1,3
5,840,8400521228,0.780062,0.800641,2006,7,4,3,3,2,1
5,840,8400521229,1.290103,0.800641,2006,3,3,3,2,1,3
5,840,8400521230,0.25002,0.800641,2006,6,1,3,2,-5,3
5,840,8400521231,2.550204,0.800641,2006,6,-2,-2,-2,1,1
5,840,8400521232,0.680054,0.800641,2006,8,2,2,3,2,1
5,840,8400521233,0.720058,0.800641,2006,5,1,4,2,1,1
5,840,8400521234,1.010081,0.800641,2006,7,3,3,3,1,1
5,840,8400521235,1.070086,0.800641,2006,-5,-5,-5,-5,-5,2
5,840,8400521236,0.170014,0.800641,2006,3,3,4,4,1,3
5,840,8400521237,0.920074,0.800641,2006,5,2,-2,2,1,2
5,840,8400521238,0.87007,0.800641,2006,5,2,2,2,2,2
5,840,8400521239,1.720138,0.800641,2006,-5,-5,-5,-5,-5,2
5,840,8400521240,0.900072,0.800641,2006,8,1,3,3,1,3
5,840,8400521241,0.660053,0.800641,2006,5,2,3,2,2,3
5,840,8400521242,1.150092,0.800641,2006,4,2,-2,3,2,2
5,840,8400521243,3.340267,0.800641,2006,7,3,3,3,1,1
5,840,8400521244,1.080086,0.800641,2006,4,2,3,3,1,2
5,840,8400521245,0.520042,0.800641,2006,7,2,3,2,1,2
5,840,8400521246,0.940075,0.800641,2006,9,2,2,2,1,3
5,840,8400521247,2.030163,0.800641,2006,5,3,4,3,1,3
5,840,8400521248,0.240019,0.800641,2006,10,2,3,3,1,3
5,840,8400521249,0.480038,0.800641,2006,3,2,4,3,-5,2
6,840,8400620001,0.64,0.448029,2011,4,3,4,3,1,2
6,840,8400620002,1.84,0.448029,2011,7,2,4,2,-3,4
6,840,8400620003,2.34,0.448029,2011,9,2,3,2,2,1
6,840,8400620004,0.5,0.448029,2011,8,2,3,2,1,2
6,840,8400620005,0.29,0.448029,2011,10,2,2,2,1,1
6,840,8400620006,1.34,0.448029,2011,2,3,4,3,2,2
6,840,8400620007,0.17,0.448029,2011,2,3,3,3,3,3
6,840,8400620008,0.52,0.448029,2011,6,1,3,2,1,2
6,840,8400620009,2.39,0.448029,2011,5,2,2,1,1,1
6,840,8400620010,0.84,0.448029,2011,7,2,2,2,1,1
6,840,8400620011,1.15,0.448029,2011,8,3,3,2,2,1
6,840,8400620012,1.48,0.448029,2011,2,1,3,2,2,2
6,840,8400620013,0.5,0.448029,2011,7,1,3,2,1,1
6,840,8400620014,2.0,0.448029,2011,8,2,2,2,1,2
6,840,8400620015,0.72,0.448029,2011,3,2,2,2,1,2
6,840,8400620016,1.11,0.448029,2011,10,2,3,2,1,2
6,840,8400620017,1.07,0.448029,2011,6,1,2,2,1,3
6,840,8400620018,0.23,0.448029,2011,8,2,3,2,-2,2
6,840,8400620019,0.33,0.448029,2011,5,1,4,3,2,3
6,840,8400620020,0.6,0.448029,2011,7,2,3,2,2,2
6,840,8400620021,0.41,0.448029,2011,7,3,3,3,1,1
6,840,8400620022,0.71,0.448029,2011,5,2,3,3,2,2
6,840,8400620023,0.63,0.448029,2011,5,2,3,2,1,4
6,840,8400620024,0.5,0.448029,2011,-2,-2,-2,-2,-2,-2
6,840,8400620025,0.44,0.448029,2011,8,1,2,1,1,1
6,840,8400620026,1.65,0.448029,2011,9,1,2,1,1,1
6,840,8400620027,0.8,0.448029,2011,4,3,3,3,1,3
6,840,8400620028,0.41,0.448029,2011,10,1,3,4,1,2
6,840,8400620029,0.39,0.448029,2011,7,2,3,3,1,2
6,840,8400620030,0.66,0.448029,2011,9,1,3,2,1,1
6,840,8400620031,0.4,0.448029,2011,10,3,-2,2,1,2
6,840,8400620032,0.47,0.448029,2011,7,2,3,2,1,2
6,840,8400620033,0.5,0.448029,2011,9,3,3,3,2,1
6,840,8400620034,0.81,0.448029,2011,7,2,3,2,1,2
6,840,8400620035,0.49,0.448029,2011,8,1,2,1,1,1
6,840,8400620036,0.66,0.448029,2011,6,4,4,4,2,3
6,840,8400620037,1.21,0.448029,2011,5,2,-2,3,2,2
6,840,8400620038,0.57,0.448029,2011,10,1,3,2,1,1
6,840,8400620039,0.5,0.448029,2011,8,1,4,3,2,1
6,840,8400620040,0.5,0.448029,2011,6,2,4,3,2,2
6,840,8400620041,0.73,0.448029,2011,8,2,3,2,2,1
6,840,8400620042,0.66,0.448029,2011,7,1,2,2,1,1
6,840,8400620043,0.45,0.448029,2011,7,2,3,2,1,2
6,840,8400620044,0.61,0.448029,2011,3,1,3,1,2,3
6,840,8400620045,1.58,0.448029,2011,7,2,2,3,1,2
6,840,8400620046,0.64,0.448029,2011,9,2,3,2,1,2
6,840,8400620047,1.02,0.448029,2011,4,1,1,2,1,1
6,840,8400620048,0.58,0.448029,2011,6,3,4,4,3,2
6,840,8400620049,0.76,0.448029,2011,8,2,4,2,1,2
6,840,8400620050,0.64,0.448029,2011,10,1,2,1,1,1
6,840,8400620051,0.9,0.448029,2011,3,2,3,3,2,1
6,840,8400620052,0.45,0.448029,2011,7,1,4,2,1,1
6,840,8400620053,0.75,0.448029,2011,1,4,4,4,3,1
6,840,8400620054,0.6,0.448029,2011,2,2,3,2,1,1
6,840,8400620055,0.56,0.448029,2011,10,1,2,1,1,2
6,840,8400620056,1.3,0.448029,2011,7,3,2,3,1,2
6,840,8400620057,2.05,0.448029,2011,3,2,2,2,2,3
6,840,8400620058,1.57,0.448029,2011,8,2,3,2,1,1
6,840,8400620059,0.48,0.448029,2011,9,2,3,3,1,3
6,840,8400620060,0.55,0.448029,2011,8,2,3,2,1,1
6,840,8400620061,0.65,0.448029,2011,10,1,3,2,2,1
6,840,8400620062,0.43,0.448029,2011,4,3,3,2,3,2
6,840,8400620063,0.59,0.448029,2011,9,2,4,3,3,1
6,840,8400620064,0.4,0.448029,2011,8,2,4,3,1,1
6,840,8400620065,0.92,0.448029,2011,7,2,3,2,2,1
6,840,8400620066,0.69,0.448029,2011,8,1,4,3,1,4
6,840,8400620067,0.67,0.448029,2011,8,2,2,2,2,1
6,840,8400620068,0.49,0.448029,2011,6,1,3,2,2,2
6,840,8400620069,0.79,0.448029,2011,10,2,3,2,2,2
6,840,8400620070,0.56,0.448029,2011,1,3,3,2,1,2
6,840,8400620071,1.44,0.448029,2011,8,2,3,2,1,1
6,840,8400620072,0.51,0.448029,2011,8,2,3,2,2,2
6,840,8400620073,0.98,0.448029,2011,4,2,3,2,2,3
6,840,8400620074,0.84,0.448029,2011,7,4,4,4,3,2
6,840,8400620075,2.72,0.448029,2011,9,1,3,2,1,1
6,840,8400620076,0.63,0.448029,2011,6,1,2,3,1,3
6,840,8400620077,0.46,0.448029,2011,8,3,4,3,1,2
6,840,8400620078,0.82,0.448029,2011,7,2,3,3,2,1
6,840,8400620079,0.52,0.448029,2011,7,2,3,3,1,3
6,840,8400620080,0.38,0.448029,2011,9,2,2,1,2,1
6,840,8400620081,1.78,0.448029,2011,5,2,2,2,1,2
6,840,8400620082,0.93,0.448029,2011,6,3,3,3,1,2
6,840,8400620083,1.38,0.448029,2011,6,3,3,3,2,1
6,840,8400620084,1.74,0.448029,2011,7,2,4,2,2,3
6,840,8400620085,1.22,0.448029,2011,7,2,2,1,1,2
6,840,8400620086,1.7,0.448029,2011,8,2,3,2,2,2
6,840,8400620087,2.02,0.448029,2011,9,2,3,2,1,2
6,840,8400620088,0.4,0.448029,2011,8,2,3,3,2,1
6,840,8400620089,0.91,0.448029,2011,8,2,3,2,1,2
6,840,8400620090,0.72,0.448029,2011,5,-2,-2,-2,2,2
6,840,8400620091,2.67,0.448029,2011,6,2,3,2,4,2
6,840,8400620092,0.57,0.448029,2011,9,2,4,2,1,4
6,840,8400620093,0.82,0.448029,2011,7,2,3,2,2,2
6,840,8400620094,0.57,0.448029,2011,9,2,4,1,1,1
6,840,8400620095,0.17,0.448029,2011,5,4,3,4,2,3
6,840,8400620096,0.45,0.448029,2011,9,3,4,3,2,2
6,840,8400620097,1.09,0.448029,2011,8,2,3,3,3,2
6,840,8400620098,1.77,0.448029,2011,1,2,3,3,2,4
6,840,8400620099,0.55,0.448029,2011,8,1,1,1,1,2
6,840,8400620100,1.27,0.448029,2011,5,1,2,1,1,3
6,840,8400620101,0.88,0.448029,2011,8,3,4,3,1,1
6,840,8400620102,1.49,0.448029,2011,7,3,3,3,2,1
6,840,8400620103,0.49,0.448029,2011,5,2,3,2,1,3
6,840,8400620104,1.32,0.448029,2011,7,2,3,2,2,2
6,840,8400620105,0.48,0.448029,2011,4,3,2,2,3,2
6,840,8400620106,0.44,0.448029,2011,9,2,3,2,1,2
6,840,8400620107,0.98,0.448029,2011,2,3,3,3,2,2
6,840,8400620108,0.98,0.448029,2011,6,2,4,2,1,2
6,840,8400620109,0.51,0.448029,2011,3,2,2,2,2,3
6,840,8400620110,0.43,0.448029,2011,7,1,3,3,1,2
6,840,8400620111,0.8,0.448029,2011,-2,2,3,2,1,2
6,840,8400620112,1.91,0.448029,2011,10,1,1,1,1,1
6,840,8400620113,1.0,0.448029,2011,7,3,3,3,1,1
6,840,8400620114,0.46,0.448029,2011,3,3,3,3,2,3
6,840,8400620115,0.71,0.448029,2011,9,2,2,2,2,2
6,840,8400620116,0.53,0.448029,2011,7,1,3,1,2,1
6,840,8400620117,0.33,0.448029,2011,7,1,3,1,2,1
6,840,8400620118,0.48,0.448029,2011,8,2,2,2,2,1
6,840,8400620119,1.16,0.448029,2011,9,3,4,3,2,2
6,840,8400620120,2.29,0.448029,2011,2,2,3,2,2,4
6,840,8400620121,0.44,0.448029,2011,5,3,3,2,2,2
6,840,8400620122,1.18,0.448029,2011,10,1,3,1,1,1
6,840,8400620123,0.91,0.448029,2011,7,2,3,2,2,2
6,840,8400620124,1.05,0.448029,2011,7,3,2,2,1,2
6,840,8400620125,0.61,0.448029,2011,9,2,3,2,2,2
6,840,8400620126,1.13,0.448029,2011,7,2,3,2,2,2
6,840,8400620127,0.58,0.448029,2011,4,3,4,3,2,1
6,840,8400620128,0.27,0.448029,2011,5,1,2,2,1,1
6,840,8400620129,0.6,0.448029,2011,10,2,2,2,1,3
6,840,8400620130,1.21,0.448029,2011,7,2,3,3,2,2
6,840,8400620131,1.59,0.448029,2011,7,4,4,4,1,3
6,840,8400620132,1.42,0.448029,2011,4,2,3,3,1,1
6,840,8400620133,0.76,0.448029,2011,8,2,2,2,1,2
6,840,8400620134,1.07,0.448029,2011,9,3,4,3,1,2
6,840,8400620135,0.43,0.448029,2011,8,1,3,1,1,2
6,840,8400620136,0.49,0.448029,2011,9,2,4,3,2,2
6,840,8400620137,1.03,0.448029,2011,8,2,4,3,1,3
6,840,8400620138,0.51,0.448029,2011,5,1,4,2,1,1
6,840,8400620139,0.68,0.448029,2011,10,1,3,1,1,1
6,840,8400620140,0.35,0.448029,2011,10,1,2,1,1,1
6,840,8400620141,1.03,0.448029,2011,6,3,3,3,1,1
6,840,8400620142,0.46,0.448029,2011,10,1,4,2,2,2
6,840,8400620143,0.54,0.448029,2011,8,1,4,2,1,3
6,840,8400620144,1.44,0.448029,2011,8,2,3,2,1,1
6,840,8400620145,0.42,0.448029,2011,7,3,3,3,2,2
6,840,8400620146,0.56,0.448029,2011,7,3,4,3,2,1
6,840,8400620147,1.88,0.448029,2011,7,2,3,3,1,3
6,840,8400620148,0.61,0.448029,2011,5,3,3,3,1,2
6,840,8400620149,0.46,0.448029,2011,8,1,4,2,1,2
6,840,8400620150,0.55,0.448029,2011,9,1,3,2,1,2
6,840,8400620151,0.65,0.448029,2011,6,2,3,2,1,2
6,840,8400620152,0.39,0.448029,2011,9,2,3,3,1,1
6,840,8400620153,0.64,0.448029,2011,5,2,3,3,2,2
6,840,8400620154,0.17,0.448029,2011,9,1,3,2,1,1
6,840,8400620155,0.61,0.448029,2011,8,2,3,2,2,2
6,840,8400620156,0.47,0.448029,2011,4,2,3,3,2,2
6,840,8400620157,2.71,0.448029,2011,7,1,2,1,1,1
6,840,8400620158,0.64,0.448029,2011,8,2,2,1,3,1
6,840,8400620159,0.57,0.448029,2011,10,1,4,3,1,2
6,840,8400620160,0.49,0.448029,2011,8,3,4,3,3,2
6,840,8400620161,0.22,0.448029,2011,6,3,3,2,3,1
6,840,8400620162,1.51,0.448029,2011,6,2,3,2,1,2
6,840,8400620163,0.49,0.448029,2011,7,2,4,3,2,3
6,840,8400620164,1.21,0.448029,2011,-2,-2,-2,-2,-2,-2
6,840,8400620165,0.45,0.448029,2011,8,2,3,2,1,1
6,840,8400620166,0.34,0.448029,2011,4,1,4,2,1,2
6,840,8400620167,0.18,0.448029,2011,5,2,3,2,2,2
6,840,8400620168,0.97,0.448029,2011,10,3,3,3,1,2
6,840,8400620169,0.49,0.448029,2011,7,2,3,2,1,2
6,840,8400620170,0.55,0.448029,2011,6,3,3,3,1,2
6,840,8400620171,1.31,0.448029,2011,5,4,4,4,2,3
6,840,8400620172,0.65,0.448029,2011,6,2,2,3,2,2
6,840,8400620173,0.47,0.448029,2011,7,2,4,4,3,1
6,840,8400620174,0.49,0.448029,2011,9,1,3,2,1,1
6,840,8400620175,0.4,0.448029,2011,8,2,3,2,2,1
6,840,8400620176,1.17,0.448029,2011,8,2,2,2,2,2
6,840,8400620177,1.85,0.448029,2011,9,1,2,1,1,1
6,840,8400620178,0.5,0.448029,2011,7,2,3,2,1,2
6,840,8400620179,2.44,0.448029,2011,8,1,3,2,2,2
6,840,8400620180,0.72,0.448029,2011,7,1,4,2,2,2
6,840,8400620181,0.75,0.448029,2011,10,1,1,1,-3,1
6,840,8400620182,0.99,0.448029,2011,5,1,2,4,1,1
6,840,8400620183,0.51,0.448029,2011,6,2,3,2,2,1
6,840,8400620184,0.88,0.448029,2011,6,3,3,3,1,1
6,840,8400620185,0.41,0.448029,2011,8,-2,-2,2,1,2
6,840,8400620186,1.22,0.448029,2011,6,2,4,3,1,2
6,840,8400620187,0.83,0.448029,2011,9,2,3,3,1,1
6,840,8400620188,1.58,0.448029,2011,3,2,3,3,1,2
6,840,8400620189,0.6,0.448029,2011,9,1,2,2,1,1
6,840,8400620190,2.85,0.448029,2011,1,2,3,4,2,3
6,840,8400620191,0.6,0.448029,2011,8,2,3,3,1,4
6,840,8400620192,0.62,0.448029,2011,7,2,3,3,1,3
6,840,8400620193,0.57,0.448029,2011,8,2,3,2,2,2
6,840,8400620194,0.66,0.448029,2011,7,2,3,2,2,2
6,840,8400620195,0.48,0.448029,2011,5,2,4,3,1,1
6,840,8400620196,0.53,0.448029,2011,5,2,3,2,1,2
6,840,8400620197,0.88,0.448029,2011,1,3,3,3,3,3
6,840,8400620198,0.76,0.448029,2011,3,3,4,4,3,2
6,840,8400620199,0.6,0.448029,2011,6,2,3,3,2,1
6,840,8400620200,0.59,0.448029,2011,5,1,2,2,1,1
6,840,8400620201,1.71,0.448029,2011,7,2,2,2,1,1
6,840,8400620202,0.72,0.448029,2011,7,2,3,2,1,2
6,840,8400620203,0.55,0.448029,2011,8,-2,-2,-2,1,2
6,840,8400620204,1.38,0.448029,2011,10,4,4,4,-3,2
6,840,8400620205,0.23,0.448029,2011,10,3,4,3,1,2
6,840,8400620206,0.92,0.448029,2011,3,2,3,3,1,1
6,840,8400620207,1.29,0.448029,2011,8,2,3,3,1,2
6,840,8400620208,0.38,0.448029,2011,7,2,3,2,2,4
6,840,8400620209,1.4,0.448029,2011,7,1,4,1,1,3
6,840,8400620210,0.61,0.448029,2011,5,2,3,3,2,3
6,840,8400620211,0.37,0.448029,2011,6,2,3,3,1,2
6,840,8400620212,0.72,0.448029,2011,10,2,2,2,1,2
6,840,8400620213,1.51,0.448029,2011,4,3,2,2,3,4
6,840,8400620214,1.05,0.448029,2011,-2,-2,-2,-2,-2,-2
6,840,8400620215,1.1,0.448029,2011,5,2,2,2,1,2
6,840,8400620216,2.74,0.448029,2011,10,4,4,4,1,1
6,840,8400620217,0.86,0.448029,2011,9,2,3,2,1,1
6,840,8400620218,0.28,0.448029,2011,7,1,2,2,1,2
6,840,8400620219,1.18,0.448029,2011,9,2,2,2,1,2
6,840,8400620220,0.49,0.448029,2011,8,2,3,3,1,3
6,840,8400620221,0.55,0.448029,2011,8,2,2,2,2,1
6,840,8400620222,0.63,0.448029,2011,4,2,2,2,1,1
6,840,8400620223,1.35,0.448029,2011,6,2,2,2,1,2
6,840,8400620224,1.83,0.448029,2011,3,2,3,3,2,2
6,840,8400620225,0.53,0.448029,2011,2,1,4,3,1,1
6,840,8400620226,1.22,0.448029,2011,1,4,4,4,4,3
6,840,8400620227,0.48,0.448029,2011,5,2,3,3,3,2
6,840,8400620228,0.48,0.448029,2011,10,2,3,2,1,1
6,840,8400620229,0.76,0.448029,2011,7,2,4,3,1,3
6,840,8400620230,0.47,0.448029,2011,8,2,3,-2,1,3
6,840,8400620231,1.39,0.448029,2011,8,3,3,3,1,2
6,840,8400620232,1.79,0.448029,2011,8,2,3,2,1,1
6,840,8400620233,0.81,0.448029,2011,8,2,2,2,1,1
6,840,8400620234,0.54,0.448029,2011,6,2,2,2,2,2
6,840,8400620235,0.68,0.448029,2011,1,3,4,3,3,1
6,840,8400620236,0.77,0.448029,2011,6,2,3,2,2,2
6,840,8400620237,0.69,0.448029,2011,8,2,4,2,2,2
6,840,8400620238,0.35,0.448029,2011,1,3,4,3,1,4
6,840,8400620239,0.52,0.448029,2011,4,2,4,3,2,3
6,840,8400620240,1.09,0.448029,2011,5,2,3,3,1,2
6,840,8400620241,0.69,0.448029,2011,8,1,3,1,1,1
6,840,8400620242,0.57,0.448029,2011,8,1,2,1,2,3
6,840,8400620243,0.53,0.448029,2011,6,1,2,1,3,1
6,840,8400620244,0.71,0.448029,2011,8,1,3,2,1,2
6,840,8400620245,0.31,0.448029,2011,6,3,3,3,1,2
6,840,8400620246,0.59,0.448029,2011,9,1,3,2,1,2
6,840,8400620247,3.01,0.448029,2011,8,2,3,2,1,1
6,840,8400620248,0.49,0.448029,2011,10,3,3,3,1,1
6,840,8400620249,0.29,0.448029,2011,9,1,3,1,1,1
6,840,8400620250,1.22,0.448029,2011,6,2,2,2,2,2
6,840,8400620251,1.73,0.448029,2011,3,3,3,3,2,2
6,840,8400620252,0.84,0.448029,2011,2,3,4,3,1,3
6,840,8400620253,1.87,0.448029,2011,3,3,3,3,2,2
6,840,8400620254,1.49,0.448029,2011,7,1,2,2,1,1
6,840,8400620255,0.47,0.448029,2011,7,2,3,2,2,2
6,840,8400620256,0.62,0.448029,2011,10,1,2,2,1,1
6,840,8400620257,1.09,0.448029,2011,4,1,4,3,1,3
6,840,8400620258,0.5,0.448029,2011,7,2,3,2,1,3
6,840,8400620259,1.46,0.448029,2011,6,1,3,2,1,2
6,840,8400620260,1.05,0.448029,2011,3,2,3,3,3,1
6,840,8400620261,3.01,0.448029,2011,8,3,3,3,2,2
6,840,8400620262,0.69,0.448029,2011,2,2,2,2,2,2
6,840,8400620263,1.15,0.448029,2011,10,1,4,3,2,2
6,840,8400620264,1.65,0.448029,2011,9,2,3,2,2,2
6,840,8400620265,1.49,0.448029,2011,1,2,3,3,1,2
6,840,8400620266,0.41,0.448029,2011,9,2,3,2,2,2
6,840,8400620267,0.75,0.448029,2011,1,3,3,3,1,1
6,840,8400620268,1.87,0.448029,2011,9,2,3,2,1,2
6,840,8400620269,0.44,0.448029,2011,4,3,3,3,1,2
6,840,8400620270,0.57,0.448029,2011,7,2,3,3,-3,2
6,840,8400620271,0.43,0.448029,2011,10,3,3,3,1,2
6,840,8400620272,0.89,0.448029,2011,9,2,3,2,1,2
6,840,8400620273,0.68,0.448029,2011,9,1,4,1,2,2
6,840,8400620274,0.83,0.448029,2011,8,2,3,2,1,2
6,840,8400620275,0.86,0.448029,2011,3,3,4,3,3,3
6,840,8400620276,0.78,0.448029,2011,7,3,4,3,2,1
6,840,8400620277,1.71,0.448029,2011,9,2,3,2,1,2
6,840,8400620278,0.59,0.448029,2011,7,2,2,2,1,1
6,840,8400620279,0.44,0.448029,2011,8,2,3,3,1,2
6,840,8400620280,0.49,0.448029,2011,1,2,3,2,2,2
6,840,8400620281,0.53,0.448029,2011,8,1,3,1,1,1
6,840,8400620282,0.3,0.448029,2011,6,2,3,3,3,2
6,840,8400620283,0.86,0.448029,2011,7,2,2,2,2,2
6,840,8400620284,0.75,0.448029,2011,7,2,3,2,3,1
6,840,8400620285,0.94,0.448029,2011,7,3,4,3,1,1
6,840,8400620286,0.39,0.448029,2011,8,2,4,2,2,1
6,840,8400620287,1.16,0.448029,2011,3,4,4,4,2,4
6,840,8400620288,0.81,0.448029,2011,4,2,3,3,1,2
6,840,8400620289,0.57,0.448029,2011,3,2,3,3,1,2
6,840,8400620290,0.59,0.448029,2011,10,2,3,3,1,1
6,840,8400620291,0.42,0.448029,2011,5,2,3,3,2,2
6,840,8400620292,0.5,0.448029,2011,6,2,3,2,1,2
6,840,8400620293,0.55,0.448029,2011,8,2,3,2,1,2
6,840,8400620294,0.39,0.448029,2011,7,1,3,2,1,2
6,840,8400620295,0.99,0.448029,2011,7,3,3,3,1,2
6,840,8400620296,0.56,0.448029,2011,7,2,3,3,2,1
6,840,8400620297,0.42,0.448029,2011,1,2,3,3,1,3
6,840,8400620298,0.76,0.448029,2011,7,2,3,2,1,2
6,840,8400620299,0.53,0.448029,2011,5,2,3,3,1,3
6,840,8400620300,1.32,0.448029,2011,7,2,3,3,2,2
6,840,8400620301,0.55,0.448029,2011,5,2,3,2,1,1
6,840,8400620302,1.72,0.448029,2011,6,3,4,3,1,2
6,840,8400620303,0.72,0.448029,2011,3,3,3,3,-3,2
6,840,8400620304,0.57,0.448029,2011,9,2,3,3,1,1
6,840,8400620305,0.17,0.448029,2011,6,3,4,2,1,1
6,840,8400620306,0.75,0.448029,2011,-2,-2,-2,-2,-2,-2
6,840,8400620307,0.48,0.448029,2011,8,2,3,2,3,3
6,840,8400620308,0.51,0.448029,2011,10,2,4,2,2,2
6,840,8400620309,2.25,0.448029,2011,7,2,2,2,1,1
6,840,8400620310,0.4,0.448029,2011,5,2,3,2,1,3
6,840,8400620311,1.09,0.448029,2011,6,2,3,2,1,3
6,840,8400620312,0.44,0.448029,2011,9,3,3,2,1,1
6,840,8400620313,0.89,0.448029,2011,8,1,2,1,1,1
6,840,8400620314,0.85,0.448029,2011,7,3,3,3,2,1
6,840,8400620315,0.56,0.448029,2011,7,1,3,1,1,1
6,840,8400620316,0.83,0.448029,2011,8,3,4,4,1,2
6,840,8400620317,1.5,0.448029,2011,7,2,3,2,1,2
6,840,8400620318,1.07,0.448029,2011,8,1,3,2,1,1
6,840,8400620319,0.56,0.448029,2011,10,1,3,1,1,2
6,840,8400620320,0.24,0.448029,2011,6,2,4,3,1,2
6,840,8400620321,1.3,0.448029,2011,4,2,3,3,1,3
6,840,8400620322,0.18,0.448029,2011,8,1,3,1,1,1
6,840,8400620323,0.53,0.448029,2011,6,2,4,2,1,2
6,840,8400620324,0.37,0.448029,2011,3,2,3,2,2,3
6,840,8400620325,0.51,0.448029,2011,7,1,3,2,1,1
6,840,8400620326,0.53,0.448029,2011,9,2,4,2,1,1
6,840,8400620327,0.84,0.448029,2011,8,2,3,2,1,1
6,840,8400620328,1.06,0.448029,2011,9,2,2,2,2,1
6,840,8400620329,0.4,0.448029,2011,9,1,3,2,1,1
6,840,8400620330,1.41,0.448029,2011,5,1,3,2,2,1
6,840,8400620331,0.53,0.448029,2011,9,2,4,3,1,2
6,840,8400620332,3.14,0.448029,2011,7,2,3,2,2,1
6,840,8400620333,0.23,0.448029,2011,9,2,3,3,1,2
6,840,8400620334,2.52,0.448029,2011,8,2,3,2,2,2
6,840,8400620335,0.19,0.448029,2011,7,2,4,3,1,2
6,840,8400620336,0.58,0.448029,2011,6,2,2,2,2,2
6,840,8400620337,0.43,0.448029,2011,10,1,3,1,1,2
6,840,8400620338,0.32,0.448029,2011,7,3,4,3,1,2
6,840,8400620339,0.51,0.448029,2011,5,2,3,2,1,2
6,840,8400620340,0.65,0.448029,2011,6,2,2,2,3,2
6,840,8400620341,1.0,0.448029,2011,4,2,3,2,2,2
6,840,8400620342,0.97,0.448029,2011,8,2,2,2,1,1
6,840,8400620343,0.63,0.448029,2011,8,1,2,1,1,2
6,840,8400620344,1.37,0.448029,2011,8,2,3,3,2,3
6,840,8400620345,0.69,0.448029,2011,6,1,3,3,1,2
6,840,8400620346,0.48,0.448029,2011,5,3,3,1,2,2
6,840,8400620347,0.27,0.448029,2011,3,2,2,3,2,2
6,840,8400620348,0.5,0.448029,2011,7,2,4,3,1,2
6,840,8400620349,1.42,0.448029,2011,5,3,3,3,3,2
6,840,8400620350,1.25,0.448029,2011,1,3,3,3,1,1
6,840,8400620351,0.97,0.448029,2011,6,3,4,2,1,3
6,840,8400620352,0.6,0.448029,2011,8,2,3,3,2,2
6,840,8400620353,2.99,0.448029,2011,5,2,2,2,2,2
6,840,8400620354,0.8,0.448029,2011,5,3,3,3,2,3
6,840,8400620355,1.79,0.448029,2011,8,2,3,2,2,2
6,840,8400620356,0.54,0.448029,2011,9,2,4,2,1,1
